Player,Team,Position,Salary,Minutes,Max Minutes,MIN_CUM_AVG,MIN_LAST_3_AVG,MIN_LAST_5_AVG,MIN_LAST_10_AVG,MIN_TREND,MIN_CONSISTENCY,MIN_CONSISTENCY_SCORE,MIN_ABOVE_20,MIN_ABOVE_25,MIN_ABOVE_30,MIN_ABOVE_AVG_STREAK,FREQ_ABOVE_20,FREQ_ABOVE_25,FREQ_ABOVE_30,Projected Pts,DK,DK_CUM_AVG,DK_LAST_3_AVG,DK_LAST_5_AVG,DK_LAST_10_AVG,DK_TREND,DK_TREND_5,DK_CONSISTENCY,PTS_LAST_3_AVG,PTS_LAST_5_AVG,PTS_LAST_10_AVG,REB_LAST_3_AVG,REB_LAST_5_AVG,REB_LAST_10_AVG,AST_LAST_3_AVG,AST_LAST_5_AVG,AST_LAST_10_AVG,PTS_CUM_AVG,REB_CUM_AVG,AST_CUM_AVG,PTS_PER_MIN,REB_PER_MIN,AST_PER_MIN,SCORING_EFFICIENCY,RECENT_SCORING_EFF,FG_PCT,FG3_PCT,FT_PCT,FGM,FGA,FG3M,FG3A,FTM,FTA,PLUS_MINUS,PLUS_MINUS_PER_MIN,PLUS MINUS_LAST_3_AVG,PLUS MINUS_LAST_5_AVG,PLUS MINUS_LAST_10_AVG,PLUS MINUS_CUM_AVG,PLUS MINUS_TREND,PLUS MINUS_CONSISTENCY,PTS_TREND,REB_TREND,AST_TREND,PTS_CONSISTENCY,REB_CONSISTENCY,AST_CONSISTENCY,TEAM_MIN_PERCENTAGE,TEAM_PROJ_RANK,PTS_VS_TEAM_AVG,REB_VS_TEAM_AVG,AST_VS_TEAM_AVG,MIN_VS_TEAM_AVG,ROLE_CHANGE_3_10,ROLE_CHANGE_5_10,IS_TOP_3_PROJ,LOW_MIN_TOP_PLAYER,GAME_DATE,IS_HOME,IS_B2B,DAYS_REST,MATCHUP,WL,BLOWOUT_GAME,STL,BLK,TOV,OREB,DREB,PF,PLAYER_ID,TEAM_ID,TEAM_NAME,GAME_ID,SEASON_ID,VIDEO_AVAILABLE
Kevin Huerter,CHI,SG,3400,14.0,40.0,20.864,12.333,10.6,10.5,0.0,4.478,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.3,16.461,9.067,6.38,7.08,0.0,2.46,5.058,4.0,3.2,3.8,2.0,1.4,1.4,1.333,1.0,1.2,7.773,2.818,1.705,0.211,0.211,0.053,0.211,0.362,0.143,0.25,0.5,1.0,7.0,1.0,4.0,1.0,2.0,0.0,0.0,-6.0,-2.8,-4.9,-1.5,0.0,9.267,0.0,0.0,0.0,2.44,1.35,1.135,7.884,10.0,0.432,1.548,0.5,0.946,1.833,0.1,0.0,0.0,2025-02-08,1.0,0.0,7.0,CHI vs. GSW,L,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1628989.0,1610612741.0,Chicago Bulls,22400745.0,22024.0,1.0
Marcus Sasser,DET,PG/SG,3300,0.0,40.0,14.244,16.333,16.6,15.1,1.0,5.685,0.377,1.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,20.5,12.212,12.433,14.32,12.98,1.0,2.56,7.113,3.667,4.6,5.5,1.333,1.6,1.4,3.667,4.0,3.2,5.854,1.244,2.317,0.321,0.0,0.179,0.321,0.174,0.333,0.4,0.5,3.0,9.0,2.0,5.0,1.0,2.0,8.0,0.286,-2.0,0.2,0.5,-0.512,1.0,8.541,0.0,1.0,1.0,3.894,1.174,1.619,11.618,8.0,0.792,0.0,1.719,1.278,1.233,1.5,0.0,0.0,2025-02-07,1.0,0.0,2.0,DET vs. PHI,W,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1631204.0,1610612765.0,Detroit Pistons,22400738.0,22024.0,1.0
Jevon Carter,CHI,PG/SG,3300,5.0,40.0,7.08,11.0,9.8,7.4,1.0,6.022,0.814,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.33,2.7,6.664,9.367,9.08,6.83,1.0,-1.5,7.226,4.0,4.0,3.7,1.0,1.4,0.9,2.333,1.6,0.9,3.6,0.92,0.88,0.0,0.25,0.25,0.0,0.256,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0,0.667,-0.2,1.8,1.68,0.0,4.022,1.0,1.0,1.0,3.466,1.287,1.853,1.66,11.0,0.0,0.387,0.5,0.199,3.6,2.4,0.0,0.0,2025-02-08,1.0,0.0,3.0,CHI vs. GSW,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1628975.0,1610612741.0,Chicago Bulls,22400745.0,22024.0,1.0
Julian Phillips,CHI,PF,3300,5.0,40.0,12.863,9.0,9.2,9.2,0.0,4.492,0.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4899999999999998,7.5,8.755,7.433,6.04,6.44,0.0,0.3,3.248,3.333,3.0,2.9,1.333,1.2,1.7,0.333,0.4,0.4,4.235,1.961,0.412,0.75,0.0,0.25,0.75,0.567,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,-1.667,0.4,-0.9,-1.118,1.0,8.089,0.0,0.0,0.0,1.524,2.003,0.699,1.66,12.0,0.324,0.0,0.5,0.199,0.2,0.0,0.0,0.0,2025-02-08,1.0,0.0,3.0,CHI vs. GSW,L,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1641763.0,1610612741.0,Chicago Bulls,22400745.0,22024.0,1.0
Jarace Walker,IND,SF/PF,3300,0.0,40.0,16.755,14.333,13.8,15.2,0.0,6.233,0.41,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,9.6,14.992,11.467,10.5,14.5,0.0,0.42,9.568,4.333,3.8,5.0,2.333,2.0,3.5,0.667,1.0,1.4,6.122,3.224,1.429,0.118,0.176,0.0,0.118,0.289,0.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,2.0,-7.0,-0.412,-4.667,-1.2,1.7,-2.816,1.0,11.116,0.0,0.0,0.0,3.559,3.408,0.843,7.083,10.0,0.171,0.789,0.0,0.708,0.867,1.4,0.0,0.0,2025-02-08,0.0,0.0,4.0,IND @ LAL,L,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1641716.0,1610612754.0,Indiana Pacers,22400742.0,22024.0,1.0
TyTy Washington,PHX,PG,3300,10.0,40.0,9.8,8.667,9.8,9.8,0.0,8.408,0.858,1.0,0.0,0.0,1.0,0.2,0.0,0.0,7.807499999999999,14.8,7.0,6.6,7.0,7.0,0.0,1.95,5.783,2.333,3.0,3.0,1.333,1.0,1.0,1.333,1.2,1.2,3.0,1.0,1.2,0.333,0.19,0.095,0.333,0.111,0.375,0.0,0.5,3.0,8.0,0.0,3.0,1.0,2.0,-4.0,-0.19,-0.333,-1.0,-1.0,-1.0,0.0,8.888,0.0,0.0,0.0,4.123,1.732,0.837,8.824,8.0,0.8,1.116,0.96,1.059,1.133,0.0,0.0,0.0,2025-02-08,1.0,0.0,35.0,PHX vs. DEN,L,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1631102.0,1610612756.0,Phoenix Suns,22400749.0,22024.0,1.0
Simone Fontecchio,DET,PF,3200,12.0,40.0,17.583,14.667,15.6,16.2,0.0,2.44,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9925,8.1,11.954,10.767,10.82,12.54,0.0,-1.16,6.658,4.333,5.6,5.5,3.0,2.6,2.7,1.0,0.6,1.0,6.25,2.896,0.875,0.0,0.214,0.071,0.0,0.266,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.286,-1.667,-3.8,-3.3,-1.396,0.0,8.028,0.0,0.0,0.0,4.478,1.494,0.816,5.809,10.0,0.0,0.652,0.323,0.581,1.533,0.6,0.0,0.0,2025-02-09,1.0,0.0,2.0,DET vs. CHA,W,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1631323.0,1610612765.0,Detroit Pistons,22400752.0,22024.0,1.0
Cam Payne,NYK,PG/SG,3200,10.0,40.0,14.348,14.333,12.2,12.1,0.0,3.604,0.298,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.925,16.7,14.598,14.633,12.04,13.56,0.0,-0.08,6.07,8.667,6.6,7.7,0.667,1.2,1.3,3.0,2.4,2.2,7.304,1.413,2.5,0.737,0.053,0.053,0.737,0.577,0.6,0.0,1.0,6.0,10.0,0.0,2.0,2.0,2.0,-13.0,-0.684,-3.333,-3.0,4.3,3.065,0.0,9.855,0.0,0.0,0.0,5.618,1.059,1.687,7.95,7.0,1.346,0.333,0.625,0.795,2.233,0.1,0.0,0.0,2025-02-08,1.0,0.0,4.0,NYK vs. BOS,L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1626166.0,1610612752.0,New York Knicks,22400748.0,22024.0,1.0
Damion Lee,PHX,SG,3200,8.0,40.0,6.733,9.667,7.8,5.6,1.0,4.427,0.791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.209999999999999,10.0,5.907,7.033,7.06,5.71,1.0,1.06,4.655,5.667,4.8,4.0,1.0,0.8,0.8,0.333,0.2,0.3,3.667,0.867,0.533,0.688,0.0,0.0,0.688,0.529,0.429,0.5,0.75,3.0,7.0,2.0,4.0,3.0,4.0,2.0,0.125,0.667,0.2,0.2,0.467,0.0,2.251,1.0,0.0,0.0,3.771,0.789,0.483,6.723,10.0,1.257,0.0,0.0,0.807,4.067,2.2,0.0,0.0,2025-02-08,1.0,1.0,1.0,PHX vs. DEN,L,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1627814.0,1610612756.0,Phoenix Suns,22400749.0,22024.0,1.0
Eric Gordon,PHI,SG,3200,10.0,40.0,19.692,15.0,19.2,24.3,0.0,9.334,0.384,0.0,0.0,0.0,0.0,0.7,0.6,0.2,6.272500000000001,1.5,12.941,9.067,13.88,17.46,1.0,-4.42,8.812,1.667,6.0,9.1,2.0,1.4,1.3,2.667,2.4,2.8,6.821,1.179,1.667,0.0,0.0,0.111,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-1.333,-4.333,-4.8,0.4,-1.846,0.0,11.787,0.0,1.0,1.0,5.626,1.337,1.549,3.75,9.0,0.0,0.0,0.393,0.413,9.3,5.1,0.0,0.0,2025-02-09,0.0,0.0,2.0,PHI @ MIL,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201569.0,1610612755.0,Philadelphia 76ers,22400754.0,22024.0,2.0
Jamison Battle,TOR,SF,3200,12.0,40.0,12.73,14.333,9.4,9.6,0.0,6.835,0.712,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.382500000000002,0.0,9.249,7.767,4.9,6.59,0.0,-0.78,6.745,4.667,2.8,3.7,1.333,1.0,1.2,0.333,0.2,0.7,5.405,1.784,0.865,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,-12.0,-0.857,-9.333,-6.8,-6.0,-3.108,0.0,8.246,0.0,0.0,0.0,4.398,1.135,1.059,5.882,10.0,0.0,0.0,0.0,0.588,4.733,0.2,0.0,0.0,2025-02-09,0.0,0.0,2.0,TOR @ HOU,L,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1642419.0,1610612761.0,Toronto Raptors,22400753.0,22024.0,1.0
Ronald Holland,DET,SF,3100,14.0,40.0,15.509,16.0,15.8,14.6,1.0,2.675,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.097500000000002,19.4,12.285,14.1,14.68,14.25,1.0,0.76,5.203,7.0,7.0,6.4,1.333,1.4,2.5,1.667,1.6,1.1,6.377,2.698,0.849,0.643,0.143,0.143,0.643,0.439,0.444,0.167,0.0,4.0,9.0,1.0,6.0,0.0,0.0,-11.0,-0.786,-4.333,-3.0,-3.8,-1.887,0.0,8.574,1.0,0.0,1.0,3.373,1.581,0.738,5.809,9.0,0.804,0.435,0.645,0.581,1.4,1.2,0.0,0.0,2025-02-09,1.0,0.0,2.0,DET vs. CHA,W,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1641842.0,1610612765.0,Detroit Pistons,22400752.0,22024.0,1.0
Vince Williams,MEM,SG/SF,3100,16.0,40.0,14.6,11.667,14.6,14.6,0.0,6.107,0.418,0.0,0.0,0.0,1.0,0.2,0.0,0.0,15.83,8.5,13.6,11.1,13.6,13.6,0.0,-1.275,7.622,5.0,5.4,5.4,3.0,3.0,3.0,1.0,2.4,2.4,5.4,3.0,2.4,0.467,0.0,0.067,0.467,0.449,0.333,0.5,0.8,1.0,3.0,1.0,2.0,4.0,5.0,10.0,0.667,10.667,8.4,8.4,8.4,0.0,6.025,0.0,0.0,0.0,2.51,2.345,2.074,6.224,11.0,0.875,0.0,0.667,0.871,2.933,0.0,0.0,0.0,2025-02-08,1.0,0.0,3.0,MEM vs. OKC,L,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1631246.0,1610612763.0,Memphis Grizzlies,22400746.0,22024.0,1.0
Monte Morris,PHX,PG,3100,8.0,40.0,13.05,11.333,11.4,9.8,0.0,5.138,0.524,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.297499999999999,5.9,10.11,6.133,6.76,6.43,0.0,-0.52,4.627,2.667,3.0,2.5,0.667,0.8,0.9,1.333,1.2,1.5,4.85,1.425,1.65,0.0,0.143,0.071,0.0,0.311,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,-6.0,-0.429,0.0,0.4,-0.9,1.4,0.0,5.466,0.0,0.0,0.0,2.506,1.197,2.068,5.882,9.0,0.0,0.558,0.48,0.706,1.533,1.6,0.0,0.0,2025-02-08,1.0,1.0,1.0,PHX vs. DEN,L,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1628420.0,1610612756.0,Phoenix Suns,22400749.0,22024.0,1.0
Jared Butler,PHI,PG,3100,0.0,40.0,11.333,11.667,10.8,14.5,0.0,6.133,0.423,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9.9,12.852,7.7,9.3,19.36,0.0,-1.18,13.129,5.0,5.6,10.9,1.0,1.0,2.3,1.667,1.4,3.0,6.879,1.303,2.515,0.636,0.182,0.091,0.636,0.369,0.429,0.5,0.0,3.0,7.0,1.0,2.0,0.0,0.0,-13.0,-1.182,-7.0,-0.4,-1.6,-1.576,1.0,8.656,0.0,0.0,0.0,7.68,2.111,2.211,4.583,7.0,0.606,0.524,0.393,0.504,2.833,3.7,0.0,0.0,2025-02-09,0.0,0.0,10.0,PHI @ MIL,L,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1630215.0,1610612755.0,Philadelphia 76ers,22400754.0,22024.0,2.0
Paul Reed,DET,C,3000,0.0,40.0,9.897,11.0,9.0,6.9,0.0,4.677,0.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.21,18.467,13.74,9.66,1.0,2.66,7.829,5.0,3.4,2.7,5.667,4.2,2.8,1.333,1.0,0.8,4.31,2.517,1.0,0.286,0.571,0.143,0.286,0.498,0.25,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,-3.0,-0.429,-3.0,-1.0,-0.1,1.345,0.0,5.384,0.0,1.0,0.0,2.669,2.53,0.789,2.905,10.0,0.176,0.786,0.344,0.32,4.1,2.1,0.0,0.0,2025-02-07,1.0,0.0,2.0,DET vs. PHI,W,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1630194.0,1610612765.0,Detroit Pistons,22400738.0,22024.0,1.0
Zach Collins,CHI,C,3000,0.0,40.0,11.861,5.333,5.6,6.2,0.0,3.938,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,11.95,5.867,6.78,6.34,0.0,0.58,4.802,1.667,1.8,2.0,1.0,1.4,1.7,0.667,1.0,0.6,4.639,2.806,1.444,0.25,0.25,0.125,0.25,0.333,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,-2.0,-0.25,-1.0,-0.4,-2.3,-2.083,1.0,6.634,0.0,0.0,0.0,1.563,1.767,0.699,3.347,11.0,0.214,0.458,0.407,0.368,0.867,0.6,0.0,0.0,2025-02-01,1.0,1.0,1.0,SAS vs. MIA,L,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1628380.0,1610612759.0,San Antonio Spurs,22400693.0,22024.0,1.0
EJ Liddell,CHI,C,3000,0.0,40.0,5.167,7.667,6.0,5.167,1.0,5.981,1.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.917,6.333,5.9,4.917,1.0,0.44,6.214,3.0,3.0,2.5,1.667,1.0,0.833,0.667,0.6,0.5,2.5,0.833,0.5,0.5,0.25,0.0,0.5,0.598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,0.667,2.2,1.333,1.333,1.0,5.164,1.0,1.0,1.0,2.51,1.602,0.837,1.674,11.0,0.203,0.241,0.0,0.218,2.5,0.833,0.0,0.0,2024-12-02,1.0,0.0,5.0,CHI vs. BKN,W,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1630604.0,1610612741.0,Chicago Bulls,22400317.0,22024.0,1.0
Emanuel Miller,CHI,PF,3000,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Dalen Terry,CHI,SF,3000,4.0,40.0,12.521,8.333,10.2,11.0,0.0,4.028,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,7.0,8.719,10.633,12.48,10.34,1.0,1.06,6.84,6.333,6.8,4.9,0.667,1.4,1.7,1.667,2.0,1.6,3.854,1.458,1.188,1.75,0.0,0.0,1.75,0.923,1.0,0.0,0.6,2.0,2.0,0.0,0.0,3.0,5.0,4.0,1.0,-1.667,-0.6,-0.3,-2.938,1.0,8.247,1.0,0.0,1.0,4.254,2.003,1.265,1.66,9.0,0.757,0.0,0.0,0.199,2.667,0.8,0.0,0.0,2025-02-08,1.0,0.0,6.0,CHI vs. GSW,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631207.0,1610612741.0,Chicago Bulls,22400745.0,22024.0,1.0
Adama Sanogo,CHI,C,3000,0.0,0.0,5.5,4.333,5.5,5.5,0.0,4.041,0.735,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.8,3.925,3.0,3.925,3.925,0.0,0.958,3.384,1.333,2.0,2.0,1.667,1.5,1.5,0.0,0.25,0.25,2.0,1.5,0.25,0.25,0.5,0.0,0.25,0.325,0.5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.25,0.333,-1.25,-1.25,-1.25,0.0,3.403,0.0,0.0,0.0,1.633,1.732,0.5,3.347,11.0,0.202,0.846,0.0,0.368,1.167,0.0,0.0,0.0,2024-12-13,1.0,0.0,32.0,CHI vs. CHA,W,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1641766.0,1610612741.0,Chicago Bulls,22401212.0,22024.0,1.0
Daniss Jenkins,DET,PG,3000,0.0,40.0,2.0,2.333,2.0,2.0,0.0,1.826,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.333,-0.25,-0.25,0.0,0.083,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.667,-3.5,-3.5,-3.5,0.0,4.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,2025-02-07,1.0,0.0,30.0,DET vs. PHI,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642450.0,1610612765.0,Detroit Pistons,22400738.0,22024.0,1.0
Ron Harper,DET,SF,3000,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Bobi Klintman,DET,PF,3000,0.0,40.0,2.667,2.667,2.667,2.667,0.0,1.155,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,1.3,0.0,-0.65,1.212,0.0,0.0,0.0,0.667,0.667,0.667,0.333,0.333,0.333,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-2.0,-1.0,-1.667,-1.667,-1.667,-1.667,0.0,5.508,0.0,0.0,0.0,0.0,1.155,0.577,0.83,12.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2025-01-31,1.0,0.0,2.0,DET vs. DAL,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641752.0,1610612765.0,Detroit Pistons,22400680.0,22024.0,1.0
Tolu Smith,DET,C,3000,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Lindy Waters,DET,PF,3000,0.0,40.0,17.289,4.667,9.4,15.4,0.0,9.732,0.632,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,4.2,12.268,3.7,6.98,9.55,0.0,0.84,6.889,1.0,2.4,4.4,1.0,1.4,2.5,0.333,1.0,0.7,5.5,2.526,1.105,0.0,0.167,0.0,0.0,0.167,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,-1.0,-0.167,0.333,-3.8,-3.8,-0.526,0.0,8.066,0.0,0.0,0.0,3.806,2.799,0.949,2.5,13.0,0.0,0.265,0.0,0.325,10.733,6.0,0.0,0.0,2025-01-31,1.0,0.0,6.0,GSW vs. PHX,L,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1630322.0,1610612744.0,Golden State Warriors,22400685.0,22024.0,1.0
Jaden Ivey,DET,PG,3000,0.0,40.0,29.967,27.0,28.0,27.7,0.0,3.368,0.122,1.0,1.0,0.0,0.0,1.0,0.8,0.1,0.0,27.2,29.443,24.167,28.94,25.45,0.0,1.52,7.526,19.333,19.2,15.6,3.333,4.2,3.5,1.667,3.0,3.3,17.6,4.133,3.967,0.815,0.037,0.148,0.815,0.733,0.727,0.833,0.5,8.0,11.0,5.0,6.0,1.0,2.0,9.0,0.333,-3.0,0.4,-6.1,-2.067,1.0,11.2,1.0,1.0,0.0,4.6,2.068,2.359,11.25,4.0,2.095,0.204,1.6,1.125,0.7,0.3,0.0,0.0,2025-01-01,1.0,0.0,4.0,DET vs. ORL,W,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1631093.0,1610612765.0,Detroit Pistons,22400455.0,22024.0,1.0
Landry Shamet,NYK,SG/SF,3000,0.0,40.0,10.15,6.667,7.4,7.6,0.0,3.169,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,5.775,4.9,4.88,4.29,0.0,-0.72,4.754,2.0,2.4,2.4,0.333,0.4,0.7,0.333,0.4,0.3,2.9,0.75,0.45,1.2,0.0,0.2,1.2,0.4,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,-7.0,-6.8,-0.2,1.05,0.0,10.064,0.0,0.0,0.0,3.406,0.949,0.483,2.092,10.0,0.577,0.0,0.625,0.209,0.933,0.2,0.0,0.0,2025-02-08,1.0,0.0,5.0,NYK vs. BOS,L,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1629013.0,1610612752.0,New York Knicks,22400748.0,22024.0,1.0
RayJ Dennis,IND,PG,3000,0.0,40.0,1.833,2.333,1.8,1.833,0.0,0.753,0.411,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.35,3.367,3.02,2.35,1.0,0.8,3.147,1.0,1.0,0.833,1.0,0.6,0.5,0.333,0.2,0.167,0.833,0.5,0.167,1.5,0.0,0.0,1.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-4.0,-2.0,0.0,1.2,0.167,0.167,1.0,5.307,1.0,1.0,1.0,1.329,0.837,0.408,0.83,10.0,0.271,0.0,0.0,0.1,0.5,0.033,0.0,0.0,2025-01-29,1.0,0.0,4.0,IND vs. DET,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642484.0,1610612754.0,Indiana Pacers,22400664.0,22024.0,1.0
